Area,Year,Crops,Livestock Meat,Production Value Crops,Production Value Livestock,Emissions Livestock,Emissions Crops,Fertilizers,Pesticides,Trade Import Crops,Trade Export Crops,Trade Import Livestock,Trade Export Livestock
Brazil,2012,3.3993616835624505,11.445363037465098,6.98238803710403,5.496420965581408,11.964934538746466,3.188598258597698,6.629455680547311,8.470664381563951,1.0668007495608982,5.3934494455157385,0.5086823991353292,7.390903925097341
Brazil,2013,3.425699303528383,11.571238276265284,7.212029092097258,5.641176815046014,11.927558985392505,3.069785420149416,7.615382606059232,9.09458113135523,1.1627226082356266,6.068443205553299,0.4491073031457884,7.212636296333401
Brazil,2014,3.4169967475069103,11.624955593810183,7.191375128940723,5.6104207063149705,11.897432168250372,3.4306428462336593,8.07403519818049,8.585510237958278,1.039559248000649,5.523501924823568,0.411285262894563,7.221025964235225
Brazil,2015,3.2487938341952702,11.597301455981151,7.119769388685393,5.765571872736238,11.828951294567922,3.2201065363150914,6.8524259025754635,9.747770098362043,0.841147209316832,5.906633164349488,0.3907690860909093,7.432757379440484
Brazil,2016,2.7721688041384853,11.376851732706863,7.0516927345868465,5.451043808940744,11.81654913536481,3.2703005840453727,7.650087377412788,9.23038627224423,1.0587814000885942,5.114216840426596,0.51554187406363,7.227779034687133
Brazil,2017,3.2654138331579223,11.530593471643527,,,11.59771740012832,3.613396906205139,8.498349905918568,9.173345663820799,0.8897616377156821,5.90154652535589,0.4304687913137726,6.875777068080226
Indonesia,1961,1.9171393478135061,0.5651119411421831,0.3431777536549343,2.1028439145033753,0.8558527807209618,5.130600539993979,0.4462187025519386,,0.9774756244426391,0.7403110464639289,0.2121481710400305,0.0
Indonesia,1962,2.0246142392539848,0.5620563959749847,0.34885028604311213,2.1638545260546627,0.8504048811380581,5.2335333602358585,0.4509526781314544,,0.9892156987362132,0.46261099967595515,0.08037215124716451,0.0
Indonesia,1963,1.8671315751101019,0.5234102727215109,0.337930830817243,1.9997069949004107,0.8407353283436666,4.747238089115186,0.3542360872891127,,0.8279564051780639,0.4717472374478205,0.19518931167972808,0.0
Indonesia,1964,1.9801272408724007,0.5397157314059442,0.3456298090770897,2.0251801612289846,0.8267647153526968,4.722305447258305,0.23521313865858762,,0.843701244298723,0.5638113815610716,0.08375425103265428,0.0
Indonesia,1965,1.8965704654558595,0.5314402108460768,0.33888784866286487,2.006446703609379,0.8561560917034062,4.809372614629992,0.20540553605936812,,0.18031181472747013,0.5193869149512423,0.04629332090811228,0.0
Indonesia,1966,1.8280813526061892,0.49893262247013603,0.3208187336009774,1.9961629441508792,0.8232308249626609,4.8579575316192525,0.28291704636663956,,0.24795806543907667,0.5710793815925932,0.07046206236674177,0.0
Indonesia,1967,1.646609990527338,0.4844451103483762,0.30693129067907826,1.852766817852626,0.7687982632159648,4.587976863135925,0.2297673774862934,,0.39108790516911374,0.47105382476167684,0.13009294839792943,0.0
Indonesia,1968,1.8557261642169591,0.4517689522590217,0.3187457029365363,2.0610594038981627,0.8787352559735679,4.855168195707966,0.46241115331449234,,0.7766496627053272,0.5824740955849261,0.13119025556233385,0.0
Indonesia,1969,1.8457803061161682,0.4578907409397541,0.3153789769129149,2.108054929875551,0.7612430528529718,4.648791244866318,0.28581397719573537,,0.8391760344357796,0.4772545130138687,0.15637938584824074,0.0
Indonesia,1970,1.8800879850642322,0.4997979062051077,0.3434301912861277,2.141138608509687,0.728903797020709,4.644673309775304,0.3528251764346221,,0.9135193943152708,0.6557609878170368,0.14249829759936486,0.004256038515065186
Indonesia,1971,1.8563948858245891,0.5046892145530878,0.34777982440830435,2.127220216592793,0.733182636052063,4.587935491559627,0.3152437992584052,,0.6666936191180219,0.6486763184599121,0.1589733520918556,0.004937841702824999
Indonesia,1972,1.8503332712843898,0.5232976531713556,0.35655443635777995,2.168602933126364,0.7201247728929739,4.422210872459587,0.5826117921539956,,0.8270102665811253,0.5187427933609183,0.14826146281859062,0.00908003057257814
Indonesia,1973,1.9083772667813172,0.5556194419371395,0.3637991136955611,2.1698728234438156,0.6725898676131402,4.485654330523402,0.5750380420298241,,1.2141789637854077,0.528286782363,0.14787566508818545,0.028808197099974824
Indonesia,1974,2.046043815780601,0.5683981329496072,0.3702585660091099,2.2854870124079416,0.6689127893282898,4.535026712375818,0.618680516381755,,0.8360246312682398,0.7671144764582427,0.2277235696921071,0.009065293968819568
Indonesia,1975,1.9432237759513324,0.5747817880795559,0.36861638126408247,2.192728232018849,0.6492096766527107,4.273197876021411,0.5425838341389888,,0.6930868392210416,0.6840379717454288,0.1884109507598654,0.01846976311678353
Indonesia,1976,1.8184192533001613,0.5658229530074055,0.3737701512332102,2.127433986457087,0.6431116114389566,4.173682889903762,0.523220279125804,,0.991795627144217,0.5900507284058626,0.2510880959637906,0.02380097741149442
Indonesia,1977,1.8745938852223334,0.5566894854249372,0.3693256824283178,2.165851646296669,0.6463622953855263,4.1277964142120265,0.6200177246080955,,1.2234858797164927,0.7278741145504263,0.2977219265850144,0.02882921058747163
Indonesia,1978,1.8643639200291873,0.5558113556684767,0.368824781668625,2.184551908793671,0.6564156245234122,4.268570430137695,0.7112770032246992,,1.1849516303347232,0.6917121173592319,0.26689245887605867,0.029785457340060988
Indonesia,1979,1.9552583759677098,0.5972605230980196,0.39088589058543616,2.2699140734110355,0.6634671182068284,4.212276489578535,0.7704873097253855,,0.9626806338518615,0.6748235553204515,0.2084266074694505,0.028502682865655896
Indonesia,1980,2.139379999042571,0.6201302421914976,0.4075577309453833,2.4790516689353423,0.6653913680185257,4.311852311634911,1.0169382320807665,,0.9321346056901882,0.7260675327671295,0.2578924052329999,0.015524764405801675
Indonesia,1981,2.176041324323097,0.6302419828165989,0.4217984793372103,2.5367179371098203,0.6722692621469654,4.543901585363122,1.2794968568959053,,0.5419380801489716,0.32983645708968184,0.30405947211777196,0.02902258559887345
Indonesia,1982,2.050006645453397,0.6475376683431555,0.43932269092018483,2.384694793120221,0.6768978161351222,4.434909661973033,1.4016809052186348,,0.5198416110061557,0.3331106149546295,0.3295278941502517,0.011644498039421984
Indonesia,1983,2.2230975747299975,0.7077646673204133,0.4777424695768158,2.6019026574323068,0.8234357425888319,4.393867035119518,1.2442062793724178,,0.9411126503849279,0.4096508165628235,0.3209165706093647,0.030284607104413348
Indonesia,1984,2.2661935582944386,0.7152393612864161,0.49982213529007086,2.631065003615538,0.8614559313805458,4.619501987564486,1.4492795007174624,,0.6682068187588187,0.4377019668743533,0.2681848139002646,0.015344010744321419
Indonesia,1985,2.245697129713672,0.7532570145479709,0.517609049178135,2.6492396537435394,0.9041388128426315,4.681764171537297,1.5283490454651085,,0.4802873988748351,1.134618056048442,0.24042005222519752,0.024688980141565398
Indonesia,1986,2.3078046923004054,0.7647669673111285,0.5585205733598906,2.754014535178737,0.9393980892445357,4.710928833064407,1.5544364179680654,,0.5045312423139645,0.5295556900998718,0.18098654230464534,0.04087502310411285
Indonesia,1987,2.346292479148046,0.7823525371962916,0.5638422716872131,2.773555816524276,0.9318566228912887,4.699301997104464,1.6195689523324155,,0.6175095350901614,0.8191815845796782,0.14560086382777868,0.027526311142736976
Indonesia,1988,2.5266009081005016,0.7894871482994451,0.5708414528616194,2.923882345317279,0.9419979622453787,4.7239784893146,1.7274333538435727,,0.72236454912141,1.2435073776491228,0.17719350412502083,0.053273870856523214
Indonesia,1989,2.53644419445911,0.8294824456522534,0.5956266870211127,2.938357193939529,0.9581058955302001,4.759654629264359,1.6449774828714852,,0.7026482912132884,1.0258038359612096,0.17519532165826415,0.055137399887875374
Indonesia,1990,2.4863551415707277,0.8628374421718639,0.6186736187244221,2.9607869470583843,0.9863068130757595,5.524398585563171,1.8320006471193584,0.10703479217852763,0.44198087108319956,0.9348594034444234,0.1464335182854682,0.06002268767048867
Indonesia,1991,2.516691902517223,0.9134190114033696,0.6684201347255753,2.986102245346,1.0125417026604049,5.4987324331513925,1.7969963319741717,0.14492551062217945,0.6475731528596302,1.1837444905342311,0.1950087647303743,0.06829784966420162
Indonesia,1992,2.5989059168334974,0.9871649316785311,0.7071233603232315,3.0906659910953094,1.0566226700991035,5.826077311205136,2.068159341788873,0.03755121151982345,0.826615889508381,1.4410167019427207,0.2092657866157351,0.05709721810159157
Indonesia,1993,2.5771266724944732,1.0713520428601155,0.7483248494364524,3.101407054419483,1.0282942199224523,5.799044304771199,1.9300544920106573,0.06728356893957893,0.8485862855491586,1.6890510685659954,0.23588913878320078,0.04558638644361249
Indonesia,1994,2.519946142146214,1.1309278401896565,0.7804872202567007,3.046837060501618,1.0761144501335183,5.744533773336907,2.0282365551943635,0.06309125159520225,1.0849647136905178,2.1745720309207512,0.2281604550909242,0.03737554725425818
Indonesia,1995,2.7839595149795615,1.1066902806988168,0.7329517929692596,3.316168233180529,1.089135797971476,5.881712365174627,1.9564036653283003,0.05963397198242898,1.477900657533826,1.7903673163457396,0.3555790699906121,0.051301779012882985
Indonesia,1996,2.690958282524701,1.1759036820775681,0.7545111651415007,3.177899372492317,1.119853566110116,6.040631864047892,2.024386240103836,0.05735941991861924,1.5271833943317679,1.9177488874999378,0.3338936696437594,0.03753692349864143
Indonesia,1997,2.509718066574442,1.101559345238791,0.7417135690340259,2.991761634221635,1.1323108119775878,5.842328490840474,1.628577645348983,0.05491433357085761,1.0533839115049133,2.801596201956085,0.2890665377313068,0.028548953501734704
Indonesia,1998,2.535579620115778,0.8377309842059392,0.6355132948490323,3.02288900107977,1.0533005632903834,5.957108103011429,1.9802308538130815,0.05387555236567905,1.0499086958319508,1.7730985319675743,0.19618452805461956,0.043067852748898544
Indonesia,1999,2.539395766116052,0.7858153697011461,0.5844096381905945,2.9743473258747914,0.9969134086848223,5.807556416473586,1.8047145191123877,0.05188468165885536,1.437774712456985,2.4851559711909483,0.48335992474856815,0.049123022867595206
Indonesia,2000,2.543601695898719,0.9251126794439007,0.6115033259544114,3.002911590836331,0.9835874915651922,5.862871833541574,1.8498760074887668,0.05216321437971212,1.0081237558694742,2.469275655985856,0.46306589086562217,0.1290895489807034
Indonesia,2001,2.5298296153703657,0.9940459508870813,0.6542569871133666,3.0312247967378423,0.9946356501468745,5.581638862177182,1.915817674138897,0.05272816464877543,0.773543663573022,2.0287208108473243,0.5035420335893779,0.1871666149669375
Indonesia,2002,2.6360160311830088,1.1050436280246987,0.7089242153296992,3.179511219332825,1.0306424277276396,5.648055085707789,1.745818984503349,0.052114531279784534,1.056500746218098,3.244495989870793,0.371179653870006,0.11056449907544166
Indonesia,2003,2.773996066885177,1.1451161005523636,0.7302843524217115,3.3062006909306816,0.9831924043742428,5.808684334403273,1.9761579729664067,0.050534589985452405,0.8661064080926774,3.018660389510547,0.358435446764069,0.10298981704631226
Indonesia,2004,2.7160328593684437,1.1961362524566583,0.7532661637678055,3.2481496431820847,0.9659125055282646,5.801995029989302,2.0609653715764833,0.047791142186811714,0.8129179988902989,3.852102367248099,0.4862609376464143,0.08182746976478446
Indonesia,2005,2.770627649612169,1.0519517960146911,0.7000785210509087,3.316076294188054,0.9533600103431776,5.843793150807859,2.085791875398539,0.04677563495544664,0.6839414111711859,4.139174185322755,0.5329210741402002,0.0969313815481056
Indonesia,2006,2.9050862253615355,1.1673686346148362,0.753135477086143,3.5152562346605736,0.967975716413349,5.834094296602642,2.1129796625901838,0.0461764957906452,0.7924871804058172,4.4429806432777905,0.5423921377467835,0.08051511414105927
Indonesia,2007,2.9188801175178583,1.101329432603715,0.7250987602975453,3.5066581647414914,1.0051486049244425,5.8184388527495035,2.3527046843326107,0.04263819623438726,0.8751544491195565,4.964327232256304,0.6957355815690497,0.06502177111593445
Indonesia,2008,2.9542503792507273,1.1223162845969092,0.7171274059418398,3.509646375629179,1.0299645125454806,6.0087477838956485,2.591282335947385,0.042131367693889914,0.8236327601903626,6.289189134486533,0.6016792389437473,0.12977009732019745
Indonesia,2009,3.134342034647651,1.1496552202813415,0.7322824131977714,3.6819066915107066,1.0709152232563737,6.349148080853571,2.6970813022768105,0.04310085271353145,0.8478147033819164,6.118900686118975,0.5346676958583887,0.07191669804510437
Indonesia,2010,3.195105280289527,1.2011448363048534,0.7669109776488476,3.6630451654860168,1.118457068442435,6.2027511416967025,2.4442492780017444,0.040324689043116896,1.0228269904722878,7.088202609780041,0.7459165178668936,0.06537976058590443
Indonesia,2011,3.1001620285670954,1.2712128404470797,0.8157618146433785,3.561937176209852,1.1641703979777627,5.9387392546426865,2.5477749721638467,0.03942888964323627,1.375190002213876,7.314803769379746,0.7196178706508138,0.052366852599170385
Indonesia,2012,3.269071200159171,1.291437458561702,0.8449580887841122,3.802797306829094,1.2435397875286829,6.07713921640404,2.8472331295971287,0.03903149034245081,1.1377504304466328,7.2003668278147455,0.6346794172144083,0.045509640077258544
Indonesia,2013,3.138306936207384,1.3095256022884203,0.8612858448802623,3.6581653611020393,1.0881656808795377,6.342085433611431,2.777431333813303,0.03949134006594821,1.0899464900552758,6.253776614604398,0.7152968688409967,0.04437030635997339
Indonesia,2014,3.105987422895768,1.3315634819061724,0.8686101810929727,3.654906292640859,1.2009705700271078,6.347285737070897,2.869798542780524,0.038914728696526533,1.078885073876931,7.087264581681802,0.7494867814170059,0.04982761959944408
Indonesia,2015,2.6621440536210916,1.3592797119438453,0.8784294805227053,3.6924113930498126,1.2238046407709622,6.4190225959719,2.9116716625403964,0.03934625611552798,1.0095518649141404,6.942781191947213,0.5873014296113896,0.03923365955389925
Indonesia,2016,2.7088792355926103,1.4716705691386553,0.8876448326073991,3.6485579299892588,1.2303017923093253,6.709604804296466,2.867733923946173,0.03908235645103091,1.0718008700058046,6.629996977105044,0.6962787557209403,0.03052988877740662
Indonesia,2017,2.756146700973198,1.4444694422167637,,,1.2713094634918123,6.649824901042985,2.9851676241004497,0.03884084094725491,1.2304594364332433,7.572928355530591,0.6467304184665306,0.0225501221411524
Nigeria,1961,1.5567088525238626,0.46110360841662795,0.25403133160278624,1.5963299765785204,0.41371667564866654,0.20659913516017486,0.004574078030424313,,0.12941716655938024,2.290533082743119,0.2220363110953003,0.0034425667544326698
Nigeria,1962,1.5626490513926128,0.4275986756125781,0.22711986351945493,1.6182892159716529,0.4258566510319863,0.2229784208635874,0.005086182110976872,,0.15647832997013822,1.8791896556359384,0.22541609250147057,0.0019395062460413294
Nigeria,1963,1.6109456288150537,0.42777321912367994,0.2233169771719599,1.6591777369720384,0.44138384977214845,0.20410467508321387,0.005703201005354715,,0.11691561699268299,1.9664875499553522,0.20094891889340005,0.009480146583696555
Nigeria,1964,1.5813732255467186,0.471267684501337,0.23991030032570548,1.6323734692387861,0.45617746082292615,0.20827785852114453,0.006845576789579434,,0.10444170780650251,1.826110280546463,0.2137429092217251,0.012258855555688503
Nigeria,1965,1.661080250328683,0.4861749120362465,0.2434517185385545,1.688613835725855,0.46991869484526805,0.21306652955474722,0.007931647242064743,,0.08463179010899576,2.07791610492021,0.23711017207860025,0.015838156463048175
Nigeria,1966,1.5107996711834482,0.4522077511322887,0.2293345981187183,1.5879363843683183,0.47649410613913296,0.16903005132724366,0.014301549956328567,,0.1602345053200965,1.9369611816090169,0.23816968153634044,0.01566816621306479
Nigeria,1967,1.5590597549168874,0.43140677856601867,0.2449624133301042,1.5944805639333333,0.486908800439269,0.2053238627738024,0.013167647418531778,,0.13812080163045773,1.1825751084000145,0.2077163567012708,0.012416953405617158
Nigeria,1968,1.5414916992405923,0.40681313965111293,0.23668295098534667,1.5725595074220426,0.5038139784602451,0.19501965165619348,0.017207866564273613,,0.13549711542545614,1.3096961499648652,0.19700397305007508,0.008524031929161827
Nigeria,1969,1.7215586580714723,0.47546745682213387,0.26887839278705195,1.760036102851191,0.5280967913672137,0.22843325793086197,0.016706615092224607,,0.1365414284366419,1.3199051852808206,0.19117651522885662,0.003842143923020214
Nigeria,1970,1.8362932493646722,0.46508191222544754,0.2703059748973745,1.8585052825878412,0.546972633567208,0.20800976676390587,0.010126759590580427,,0.14099927160665043,1.01580384342159,0.284424600025225,0.0014434815942703603
Nigeria,1971,1.5786856629822086,0.45706209266653836,0.26047402414088017,1.612463335507207,0.5607670083558298,0.20739525105301954,0.012832449448928538,,0.1994353461441064,0.6807868907438359,0.3957211672393415,0.0
Nigeria,1972,1.4018953665751728,0.41044938076141957,0.23754799851488906,1.4284077628990102,0.57583374626298,0.16691416604227283,0.025284294798226272,,0.19643504238322768,0.4555620297501535,0.38890045679645063,0.0007435780515029388
Nigeria,1973,1.3812146745891087,0.5136376105960145,0.27342346936070044,1.3634050105497924,0.5988056407368681,0.21674804789943353,0.018070246514065177,,0.18838401127422968,0.5339917608349106,0.2544450776392179,0.000366399963115737
Nigeria,1974,1.5133419047769479,0.49217632673325223,0.28134770259216946,1.5254295191275538,0.6077932592374526,0.19611284918573646,0.03583139664014573,,0.18343244648413212,0.37661700988729274,0.3412755895273221,0.0
Nigeria,1975,1.502521146836105,0.4434216245781952,0.2777083116221854,1.4473354551400268,0.6222063383014261,0.17756049421641346,0.06023778816959127,,0.22373731180561382,0.15119091078178482,0.6514505752047214,0.0
Nigeria,1976,1.3293162115955381,0.5330809351757857,0.3195468140103234,1.2932085848884696,0.6494219476139212,0.16326566367180997,0.08391068219841356,,0.4831678837433212,0.1155583963109991,0.7640877533274587,0.0
Nigeria,1977,1.283905013826806,0.49784015579222507,0.2976562302208676,1.2492799691182876,0.671619772654178,0.16417634461073674,0.0745552675024359,,0.9891616007409157,0.11726698966132497,1.0271458083328384,0.0
Nigeria,1978,1.1757711644164213,0.545514323334186,0.306710203159192,1.1397201072571668,0.6980062214850736,0.16346932712381748,0.0665262980412813,,1.0273543983236049,0.14152769695678988,1.1145411456771164,0.00022401818095713739
Nigeria,1979,1.201720761958952,0.6006128394643382,0.32334027101050455,1.1432886548781331,0.7194659036046267,0.19860463496524944,0.09751260120770303,,0.9253546501036901,0.19834336317113482,1.0803376621758989,8.882661077554194e-05
Nigeria,1980,1.252941889495179,0.7266493906491127,0.3820614271033592,1.1858931917892914,0.7326702458540285,0.250148009194095,0.1507602638979095,,0.9751344982568648,0.10221835390286536,1.1092696421955481,0.0
Nigeria,1981,1.195386015183218,0.68126108095585,0.35677411045885365,1.1428356440469203,0.7429641261891952,0.257266080499366,0.18765326043139124,,1.159940278597123,0.07062812669516254,1.1183584873548953,0.0
Nigeria,1982,1.2014681626769261,0.7126186315234954,0.37695448717021973,1.1134818324017768,0.7573451921232621,0.26574225598525836,0.18742308064378718,,1.2289935897567434,0.07226733231812714,1.0204950607901009,0.0
Nigeria,1983,1.1784163155994196,0.7728876257944167,0.39704315172556187,1.1329683621859312,0.7747741091287329,0.2786591162188191,0.20900512136645505,,1.024998521456612,0.06493397448299337,0.7143160108000978,0.0
Nigeria,1984,1.199163366752491,0.7724654162662006,0.39904833555340014,1.1109356359963014,0.7901068743767751,0.2930526284817597,0.2054412924495386,,0.7540605506076731,0.02931881208890104,0.49164040894573297,0.0
Nigeria,1985,1.2601555305730996,0.7813897939747558,0.4351010133958052,1.1615396202801043,0.8097786064251877,0.30690274657112465,0.1740207148442625,,0.6955399907295049,0.019133997801897257,0.3057092217627155,0.0
Nigeria,1986,1.3675509394836523,0.6008219231226468,0.37189733067562825,1.2566089949977117,0.8362649774175739,0.34134835502888283,0.19470275616883106,,0.5916936009463348,0.03135983278208186,0.1448534477257233,0.0
Nigeria,1987,1.4522331626645597,0.583256803739749,0.3730062246619803,1.2760586922030424,0.8618109392679509,0.3544297497530419,0.17046949350526094,,0.18977597742075675,0.01648274859602179,0.16958299100761035,0.0
Nigeria,1988,1.7008083382907144,0.5520032283767901,0.35047896357683145,1.5087649683581628,0.8850802724753153,0.42383539665099546,0.22643449017289283,,0.14179174329822253,0.02900032863802221,0.12405909737012491,0.0
Nigeria,1989,1.7723855807928575,0.5463994156637558,0.3388281304872657,1.5992700591466416,0.9016206937148216,0.5615485024253671,0.2567367069895923,,0.11492642907489008,0.017761203449720698,0.09030199876864473,5.198576300565739e-05
Nigeria,1990,1.8789448855269946,0.5192355271738803,0.33456556480783867,1.670224706807281,0.9029524937889303,0.6544256620832146,0.2933047101302178,,0.11449580756695019,0.013726792034592756,0.13703387573087955,2.3723601068669148e-05
Nigeria,1991,2.2613502121360147,0.49988744694100634,0.3292247471042357,1.9181062881923978,0.9116861232710556,0.7309274909717792,0.32134945447411134,,0.17598085047196763,0.009355559763633139,0.14517764481129214,8.251703512617033e-05
Nigeria,1992,2.367928134712791,0.49569274292953935,0.331367153876406,1.9982723152506612,0.9223396662785205,0.7423224531427832,0.35229969430395053,,0.19715637308727682,0.011660474600262349,0.1500470387333731,0.00022818082518340495
Nigeria,1993,2.4957328655949707,0.5239952818117299,0.354352785127261,2.105646992627514,0.9677310490934605,0.739251764363815,0.3840117051432512,,0.354582212700147,0.010447781323723277,0.18833345254914752,0.000119757210309051
Nigeria,1994,2.5439575036750153,0.5520400899218376,0.3747350942366337,2.1033414652904656,0.9891891053998252,0.7487408192416181,0.2433555007448446,,0.19755086399516159,0.02867943013345961,0.07258933879210365,0.0
Nigeria,1995,2.628654415337891,0.5478222818127286,0.3742075389519606,2.1357717722103073,1.0159043406889037,0.7191829933223536,0.14155538144673374,,0.14023387542472926,0.016990461916998975,0.40231831533437945,0.00021196682521736797
Nigeria,1996,2.5020237848138933,0.5614844637841522,0.37494430719065774,2.0994620890045677,1.0417059173224799,0.7170596106816997,0.12932398566148073,,0.28385643768179425,0.04733779366177108,0.07478211752155156,0.00020695558441152705
Nigeria,1997,2.547584433233588,0.5751545844859955,0.3806223216808577,2.138890714135689,1.0925527671483877,0.7747715315936747,0.10067118951542242,,0.3804325873541832,0.0663229660870983,0.08376535980961174,0.00021444395797979456
Nigeria,1998,2.643430367970747,0.5826540152355499,0.4040070365356527,2.2235929543681,1.127754280700666,0.8469530137868815,0.11847845266792349,,0.35825480608174143,0.03206995584816302,0.11473902089843233,0.00022649328223251885
Nigeria,1999,2.6754151732970275,0.5827910867615557,0.41031480380857516,2.2428285859949395,1.162388123372362,0.8048104775960411,0.11988537328387698,,0.4114148128985459,0.04771823029849687,0.11229942868849731,0.0002285374207720636
Nigeria,2000,2.599280888824431,0.5597753196636042,0.39392704033577647,2.220219158496577,1.1850803333411586,0.7974361390566965,0.13910236671511683,,0.43236661287852374,0.03376291760862618,0.19882606574987047,0.0
Nigeria,2001,2.530602855786095,0.6151647678007655,0.4237190888137076,2.1535337119620164,1.2272826081434365,0.8286297232850555,0.16048001445801485,,0.6297607796394191,0.03605429192315126,0.23528539311586075,0.0019275655506378734
Nigeria,2002,2.6736951243251137,0.6334557868584443,0.43714583444285765,2.241270038086932,1.2369787500810618,0.7933967974953987,0.10799546961733211,,0.5465806778456764,0.03459142100063304,0.25048131652200845,0.0020396261074768123
Nigeria,2003,2.778663694659907,0.5986309554626563,0.4151436979601242,2.294019081282228,1.2356567193357955,0.8619565543223295,0.14456237687206755,,0.5655839321209999,0.0308898410097272,0.3068490528071268,0.00031239652228113614
Nigeria,2004,2.78523973092294,0.6036576031239799,0.4224080526757735,2.3056573072078845,1.2590670615943982,0.7516564038304263,0.1013024335737999,,0.5739337467443161,0.028923334466687985,0.3058787031036316,2.072081110648105e-05
Nigeria,2005,2.954348074040703,0.5884709133644508,0.4143695320581579,2.410017839668045,1.2700077419242908,0.9525995009557305,0.16357488277026236,,0.6862832318483542,0.03693213552591494,0.2830367690207051,0.0008495269596625317
Nigeria,2006,3.1771427837358748,0.5617797093442118,0.3971761506377538,2.534243611004856,1.2823469383868185,0.8941010230388676,0.22976764501771504,,0.6762491040274154,0.039963446312357216,0.2771216552964589,4.997886227318259e-06
Nigeria,2007,2.8262469933717878,0.5900466916273223,0.41671636049666705,2.240707774269527,1.2926625078003944,0.7748475405775864,0.09169460264020594,,0.7556363069991217,0.03661076601298012,0.49977486807471744,5.2983067257011244e-05
Nigeria,2008,2.8866027702545822,0.5894128256516297,0.41793432753942106,2.2915978630822265,1.3008364291954972,0.7468243470460667,0.13087943138960326,,0.6666059093891742,0.03566693349669583,0.23303956656481253,0.0003519752827237187
Nigeria,2009,2.389229308054886,0.5950456599547208,0.42860494159722856,1.971888290331748,1.3218962566377281,0.5828373269635801,0.1059234731089417,,0.8899832145164861,0.03987841386380813,0.27900146617268795,0.0002635482163059982
Nigeria,2010,2.7418777740024876,0.5638975695192171,0.4211388626200895,2.226280776262103,1.3411635628853338,0.7558796940096293,0.22997309061102653,,0.8744426288228244,0.03923295300508704,0.36753207788518044,0.0006511294221823681
Nigeria,2011,2.4871229869744376,0.508196564756629,0.42839570637710384,1.956400219839954,1.5100595195532458,0.6091316290610292,0.1218931375662927,,0.8430127613215637,0.03793081776802837,0.3229638339907106,0.001466780674745246
Nigeria,2012,2.671524189460844,0.4568465925707073,0.42903621588840796,2.168476212939704,1.5247390541098766,0.6914931620925283,0.1660058738009967,,0.894653151633213,0.11557335721540214,0.2743095704114187,0.0011689589083150984
Nigeria,2013,2.4705864940572395,0.4910516540686748,0.4312593381060733,2.0103919175320932,1.5387084566839002,0.7446242775141976,0.1650497290558299,,1.0371107802424788,0.05071106410764716,0.31452550656966144,0.0011344539810364527
Nigeria,2014,2.8263771751700846,0.4898827747902602,0.42631421295651584,2.224308547454172,1.5580965976676204,0.7472549168978596,0.16978261347375118,,1.0872401304503372,0.0672781966426646,0.3369553554992994,0.001159879976547244
Nigeria,2015,2.926282164010178,0.4915974967477468,0.4055986673617278,2.2421312674102922,1.5475290086977855,0.7582800336241763,0.15381701733803627,,0.9251482284299405,0.06929847061743516,0.2293207972526795,0.0007611723182816815
Nigeria,2016,3.108985425865951,0.47314709505871627,0.4069060834661309,2.1833927018563046,1.5523377317516414,1.164469556071071,0.20429543572316267,,0.7121948674900183,0.059405967222456085,0.17094931333101723,0.001150534148224066
Nigeria,2017,2.9822730496105803,0.4696445605645554,,,1.5835922180955526,1.111740176936489,0.330453418100764,,0.8307679197681392,0.10304966927009371,0.20707772825551088,0.0037416292485546237
Russia,1961,13.127541247103878,10.860000493952617,14.12282618007071,8.982264221555905,10.47278651105849,7.4247669676315295,8.892217691857882,,2.3451429637974277,5.287094940306993,1.2172502206813764,2.5411102277783044
Russia,1962,12.36706840065733,11.4757118371156,14.606408689866173,8.509187269285711,10.969923876745971,7.657006243550718,9.309071590654403,,1.9171066992512662,5.45732399409688,1.811178920631776,3.8228776398758053
Russia,1963,10.648367991416098,12.002061251211705,14.799686250181024,7.421425637684923,11.327018556596695,7.677345374390714,9.760566651304629,,3.505338510036917,4.592954074848151,0.7296289302237748,4.047506831968331
Russia,1964,13.738957404133807,10.879201108367766,13.572473160622748,9.846115953892163,10.768416318570209,7.763715691208324,12.290755328380925,,5.578570456536699,2.7030332894153566,2.3338931259696563,1.42986117241166
Russia,1965,11.878906403211662,11.359736421808618,14.336812807873065,8.69329269365862,10.662725859748273,7.910726081747538,13.680950326543027,,4.335500753998622,3.2471322106217775,3.7641189607802183,1.3921474542558574
Russia,1966,13.503586554632275,11.644677969652028,14.76929557016967,9.906665347591009,11.046831345583652,8.536717171017859,13.624518873812058,,4.497989106083426,3.5057676160195754,1.9844083145610294,2.6624942196774586
Russia,1967,12.515440740595155,12.59658088877098,15.243929227582004,9.49375764408679,11.192089951284583,8.584077342044855,14.029048399636668,,2.9320527961586067,5.4051171437494325,1.4588510746271117,3.340761589422634
Russia,1968,13.34286395166313,12.953399568582618,15.24988130916611,10.110994534405704,11.032053210092197,8.768158070246077,14.04570811444274,,2.8744681912657963,5.062900429927074,1.3722333146378414,2.775840958721782
Russia,1969,12.483996264652554,12.613938586133541,15.036294364776712,9.262311431490707,10.874650664310456,8.733364858735616,14.26284112102174,,2.5609811950878747,5.634561974264275,1.2492616793657016,2.318926803634903
